File,Number of Changes
v9/ImageGlass/Properties/launchSettings.json,4
v9/ImageGlass/app.manifest,7
v9/ImageGlass/icon256.ico,5
v9/igcmd/App.config,2
Setup/v9/Assets/ReadMe.rtf,1
Setup/v9/Assets/default.webp,1
v9/Components/ImageGlass.Settings/Config.cs,230
v9/Components/ImageGlass.Settings/WebUI/FrmQuickSetup.html,10
v9/Components/ImageGlass.Settings/WebUI/src/styles/pages/quick-setup.scss,4
v9/igcmd/Tools/FrmQuickSetup.Designer.cs,6
Assets/Logo/2023/DefaultLogo.png,2
Assets/Logo/2023/Logo.svg,1
Assets/Logo/2023/icon256.ico,3
Assets/Logo/2023/icon48.ico,3
Setup/v9/Assets/Themes/Kobe - Light/Logo.svg,2
Setup/v9/Assets/Themes/Kobe/Logo.svg,2
v9/Components/ImageGlass.Settings/WebUI/img/MsStoreBadge.svg,3
v9/Components/ImageGlass.Settings/WebUI/FrmSettings.html,44
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/Settings.ts,13
Setup/v9/Assets/Language/Japanese.iglang.json,2
Setup/v9/Assets/Language/Vietnamese.iglang.json,2
v9/Components/ImageGlass.Base/Language/IgLang.cs,174
v9/ImageGlass/FrmMain/FrmMain.IGMethods.cs,281
Setup/v9/Assets/Themes/Kobe - Light/igtheme.json,13
Setup/v9/Assets/Themes/Kobe - Light/preview.jpg,3
Setup/v9/Assets/Themes/Kobe - Light/preview.webp,1
Setup/v9/Assets/Themes/Kobe/igtheme.json,14
Setup/v9/Assets/Themes/Kobe/preview.jpg,3
Setup/v9/Assets/Themes/Kobe/preview.webp,1
v9/Components/ImageGlass.Settings/WebUI/src/styles/basis/scrollbar.scss,7
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabViewer.ts,3
v9/Components/ImageGlass.Settings/WebUI/src/styles/pages/settings.scss,28
v9/Components/ImageGlass.Base/ImageInfo/ImageInfoUpdateTypes.cs,6
v9/Components/ImageGlass.Settings/WebUI.cs,16
v9/Components/ImageGlass.Settings/WebUI/src/@types/FrmSettings.ts,15
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings.ts,19
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabGeneral.ts,3
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/text.scss,8
v9/igcmd/Tools/FrmSlideshow.cs,21
v9/Components/ImageGlass.Settings/WebUI/package-lock.json,8
v9/Components/ImageGlass.Settings/WebUI/package.json,10
Assets/Logo/2023/igStore256.ico,2
Assets/Logo/2023/igStore48.ico,2
v9/Components/ImageGlass.UI/Properties/Resources.resx,2
Setup/v9/Assets/Themes/Kobe - Light/ActualSize.svg,3
Setup/v9/Assets/Themes/Kobe - Light/AutoZoom.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Checkerboard.svg,3
Setup/v9/Assets/Themes/Kobe - Light/ColorPicker.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Crop.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Delete.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Edit.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Exit.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Export.svg,3
Setup/v9/Assets/Themes/Kobe - Light/FlipHorz.svg,3
Setup/v9/Assets/Themes/Kobe - Light/FlipVert.svg,3
Setup/v9/Assets/Themes/Kobe - Light/FullScreen.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Gallery.svg,3
Setup/v9/Assets/Themes/Kobe - Light/LockZoom.svg,3
Setup/v9/Assets/Themes/Kobe - Light/MainMenu.svg,3
Setup/v9/Assets/Themes/Kobe - Light/OpenFile.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Pause.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Play.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Print.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Refresh.svg,3
Setup/v9/Assets/Themes/Kobe - Light/RotateLeft.svg,3
Setup/v9/Assets/Themes/Kobe - Light/RotateRight.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Save.svg,2
Setup/v9/Assets/Themes/Kobe - Light/ScaleToFill.svg,3
Setup/v9/Assets/Themes/Kobe - Light/ScaleToFit.svg,3
Setup/v9/Assets/Themes/Kobe - Light/ScaleToHeight.svg,3
Setup/v9/Assets/Themes/Kobe - Light/ScaleToWidth.svg,3
Setup/v9/Assets/Themes/Kobe - Light/Slideshow.svg,3
Setup/v9/Assets/Themes/Kobe - Light/ViewFirstImage.svg,4
Setup/v9/Assets/Themes/Kobe - Light/ViewLastImage.svg,4
Setup/v9/Assets/Themes/Kobe - Light/ViewNextImage.svg,3
Setup/v9/Assets/Themes/Kobe - Light/ViewPreviousImage.svg,3
Setup/v9/Assets/Themes/Kobe - Light/WindowFit.svg,3
Setup/v9/Assets/Themes/Kobe - Light/ZoomIn.svg,4
Setup/v9/Assets/Themes/Kobe - Light/ZoomOut.svg,4
Setup/v9/Assets/Themes/Kobe/Export.svg,3
Setup/v9/Assets/Themes/Kobe/Gallery.svg,3
Setup/v9/Assets/Themes/Kobe/LockZoom.svg,3
Setup/v9/Assets/Themes/Kobe/MainMenu.svg,3
Setup/v9/Assets/Themes/Kobe/Pause.svg,3
Setup/v9/Assets/Themes/Kobe/Play.svg,3
Setup/v9/Assets/Themes/Kobe/Save.svg,2
Setup/v9/Assets/Themes/Kobe/WindowFit.svg,3
Setup/v9/Assets/Themes/Kobe - Light/AdjustWindowSize.svg,2
Setup/v9/Assets/Themes/Kobe - Light/Convert.svg,2
Setup/v9/Assets/Themes/Kobe - Light/GoToImage.svg,2
Setup/v9/Assets/Themes/Kobe - Light/SaveAs.svg,2
Setup/v9/Assets/Themes/Kobe - Light/ZoomToFit.svg,2
Setup/v9/Assets/Themes/Kobe - Light/logo.svg,2
Setup/v9/Assets/Themes/Kobe/AdjustWindowSize.svg,2
Setup/v9/Assets/Themes/Kobe/Convert.svg,2
Setup/v9/Assets/Themes/Kobe/GoToImage.svg,2
Setup/v9/Assets/Themes/Kobe/Menu.svg,2
Setup/v9/Assets/Themes/Kobe/SaveAs.svg,2
Setup/v9/Assets/Themes/Kobe/logo.svg,4
v9/Components/ImageGlass.Base/Photoing/Codecs/IgMetadata.cs,15
v9/Components/ImageGlass.Base/Photoing/Codecs/PhotoCodec.cs,71
v9/Components/ImageGlass.Base/Photoing/Services/ImageBooster.cs,30
v9/Components/ImageGlass.Views/DXCanvas_Webview2.cs,31
v9/Components/ImageGlass.Settings/WebUI/FrmAbout.html,9
v9/ImageGlass/License/MagicScaler.txt,1
v9/Components/ImageGlass.Base/BHelper/Photoing.cs,21
v9/Components/ImageGlass.Base/ImageInfo/ImageInfo.cs,5
v9/ImageGlass/FrmMain/FrmMain.Configs.cs,182
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabLanguage.ts,4
v9/ImageGlass/FrmSettings.cs,98
v9/Components/ImageGlass.Settings/WebUI/src/FrmAbout.ts,8
v9/ImageGlass/License/Apache License 2.0.txt,1
v9/ImageGlass/License/CsWin32.txt,1
v9/ImageGlass/License/Webview2.txt,1
v9/ImageGlass/License/WicNet.txt,1
v9/ImageGlass/License/d2phap.txt,1
v9/ImageGlass/License/libwebp.txt,1
v9/Components/ImageGlass.Settings/WebUI/FrmUpdate.html,4
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/details.scss,4
v9/Components/ImageGlass.Gallery/ImageGallery.cs,28
v9/Components/ImageGlass.Settings/Properties/Resources.Designer.cs,6
v9/Components/ImageGlass.Settings/Properties/Resources.resx,5
v9/Components/ImageGlass.Settings/Resources/Layout.html,5
v9/Components/ImageGlass.Settings/Resources/MsStoreBadge.svg,2
v9/Components/ImageGlass.Settings/Resources/Page_About.html,2
v9/Components/ImageGlass.Settings/Resources/Page_Settings.html,56
v9/Components/ImageGlass.Settings/Resources/Page_Update.html,2
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabAppearance.ts,8
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabLayout.ts,10
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/webComponents/EditAppDialogHtmlElement.ts,7
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/webComponents/FileFormatDialogHtmlElement.ts,3
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/webComponents/ToolDialogHtmlElement.ts,11
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/webComponents/ToolbarButtonEditDialogHtmlElement.ts,7
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/webComponents/ToolbarEditorHtmlElement.ts,18
v9/igcmd/Functions.cs,9
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabSlideshow.ts,2
v9/Components/ImageGlass.Views/DXCanvas.cs,138
v9/Components/ImageGlass.Base/WinApi/ClipboardEx.cs,12
v9/Components/ImageGlass.UI/Menu/MenuUtils.cs,4
v9/ImageGlass/FrmMain.resx,29
v9/Components/ImageGlass.Views/ImageGlass.Viewer.csproj,15
v9/Components/ImageGlass.WinTouch/ImageGlass.WinTouch.csproj,9
v9/Components/ImageGlass.Base/BHelper/Path.cs,11
v9/Components/ImageGlass.Base/Colors/DarkColors.cs,2
v9/Components/ImageGlass.Base/Colors/LightColors.cs,2
v9/Components/ImageGlass.Base/IgTool.cs,7
v9/Components/ImageGlass.Base/LocalEvents.cs,16
v9/Components/ImageGlass.Base/Photoing/Animators/ImgAnimator.cs,3
v9/Components/ImageGlass.Base/Photoing/Codecs/CodecReadOptions.cs,17
v9/Components/ImageGlass.Base/Photoing/Codecs/IgImgData.cs,23
v9/Components/ImageGlass.Base/Types/HotKey.cs,8
v9/Components/ImageGlass.Base/Webview2/Web2.cs,17
v9/Components/ImageGlass.Base/WinApi/KeyboardApi.cs,4
v9/Components/ImageGlass.Base/WinApi/WinColorsApi.cs,11
v9/Components/ImageGlass.Gallery/Cache/ShellInfoCacheManager.cs,5
v9/Components/ImageGlass.Gallery/Enums.cs,15
v9/Components/ImageGlass.Gallery/Extractor/Extractor.cs,7
v9/Components/ImageGlass.Gallery/Extractor/GDIThumbnailExtractor.cs,7
v9/Components/ImageGlass.Gallery/Item/Adaptor/FileSystemAdaptor.cs,13
v9/Components/ImageGlass.Gallery/Item/ItemCollection.cs,4
v9/Components/ImageGlass.Gallery/Managers/NavigationManager.cs,9
v9/Components/ImageGlass.Gallery/Renderer/Renderers.cs,4
v9/Components/ImageGlass.Gallery/Renderer/StyleRenderer.cs,11
v9/Components/ImageGlass.Gallery/Utility.cs,8
v9/Components/ImageGlass.UI/ColorPicker/ColorHexagonElement.cs,2
v9/Components/ImageGlass.UI/ColorPicker/Controls/AlphaColorSlider.cs,2
v9/Components/ImageGlass.UI/ColorPicker/Controls/RgbColorSlider.cs,2
v9/Components/ImageGlass.UI/ColorPicker/Controls/VSlider.cs,2
v9/Components/ImageGlass.UI/Forms/ModernForm.cs,35
v9/Components/ImageGlass.WinTouch/GestureInfo.cs,2
v9/ImageGlass/Tools/FrmCrop.cs,53
v9/igcmd/Tools/FrmExportFrames.cs,3
v9/igcmd/Tools/FrmUpdate.cs,10
v9/Components/ImageGlass.Base/NativeMethods.txt,10
v9/Components/ImageGlass.Base/WinApi/WindowApi.cs,18
v9/Components/ImageGlass.Base/BHelper/Extensions/ColorExtensions.cs,6
v9/ImageGlass/FrmMain/FrmMain.Theme.cs,64
v9/Components/ImageGlass.Settings/WindowPlacement/WindowSettings.cs,8
v9/ImageGlass/Properties/PublishProfiles/net6.0-windows-x64.pubxml,1
v9/ImageGlass/Properties/PublishProfiles/net7.0-windows-x64.pubxml,1
v9/ImageGlass/Properties/PublishProfiles/net8.0-windows-arm64.pubxml,1
v9/ImageGlass/Properties/PublishProfiles/net8.0-windows-x64.pubxml,1
v9/igcmd/Properties/PublishProfiles/net8.0-windows-arm64.pubxml,1
v9/igcmd/Properties/PublishProfiles/net8.0-windows-x64.pubxml,1
v9/Components/ImageGlass.Gallery/ImageGlass.Gallery.csproj,20
v9/igcmd/igcmd.csproj,7
Setup/v9/Assets/Ext-Icons/3FR.ico,1
Setup/v9/Assets/Ext-Icons/ARI.ico,1
Setup/v9/Assets/Ext-Icons/ARW.ico,1
Setup/v9/Assets/Ext-Icons/AVIF.ico,1
Setup/v9/Assets/Ext-Icons/B64.ico,1
Setup/v9/Assets/Ext-Icons/BAY.ico,1
Setup/v9/Assets/Ext-Icons/BMP.ico,1
Setup/v9/Assets/Ext-Icons/CAP.ico,1
Setup/v9/Assets/Ext-Icons/CR2.ico,1
Setup/v9/Assets/Ext-Icons/CR3.ico,1
Setup/v9/Assets/Ext-Icons/CRW.ico,1
Setup/v9/Assets/Ext-Icons/CUR.ico,1
Setup/v9/Assets/Ext-Icons/CUT.ico,1
Setup/v9/Assets/Ext-Icons/DATA.ico,1
Setup/v9/Assets/Ext-Icons/DCR.ico,1
Setup/v9/Assets/Ext-Icons/DCS.ico,1
Setup/v9/Assets/Ext-Icons/DDS.ico,1
Setup/v9/Assets/Ext-Icons/DIB.ico,1
Setup/v9/Assets/Ext-Icons/DNG.ico,1
Setup/v9/Assets/Ext-Icons/DRF.ico,1
Setup/v9/Assets/Ext-Icons/EIP.ico,1
Setup/v9/Assets/Ext-Icons/EMF.ico,1
Setup/v9/Assets/Ext-Icons/ERF.ico,1
Setup/v9/Assets/Ext-Icons/EXIF.ico,1
Setup/v9/Assets/Ext-Icons/EXR.ico,1
Setup/v9/Assets/Ext-Icons/FFF.ico,1
Setup/v9/Assets/Ext-Icons/GIF.ico,1
Setup/v9/Assets/Ext-Icons/GPR.ico,1
Setup/v9/Assets/Ext-Icons/HDR.ico,1
Setup/v9/Assets/Ext-Icons/HEIC.ico,1
Setup/v9/Assets/Ext-Icons/HEIF.ico,1
Setup/v9/Assets/Ext-Icons/ICO.ico,1
Setup/v9/Assets/Ext-Icons/IIQ.ico,1
Setup/v9/Assets/Ext-Icons/JFIF.ico,1
Setup/v9/Assets/Ext-Icons/JPE.ico,1
Setup/v9/Assets/Ext-Icons/JPEG.ico,1
Setup/v9/Assets/Ext-Icons/JPG.ico,1
Setup/v9/Assets/Ext-Icons/JXL.ico,1
Setup/v9/Assets/Ext-Icons/K25.ico,1
Setup/v9/Assets/Ext-Icons/KDC.ico,1
Setup/v9/Assets/Ext-Icons/MDC.ico,1
Setup/v9/Assets/Ext-Icons/MEF.ico,1
Setup/v9/Assets/Ext-Icons/MOS.ico,1
Setup/v9/Assets/Ext-Icons/MRW.ico,1
Setup/v9/Assets/Ext-Icons/NEF.ico,1
Setup/v9/Assets/Ext-Icons/NRW.ico,1
Setup/v9/Assets/Ext-Icons/OBM.ico,1
Setup/v9/Assets/Ext-Icons/ORF.ico,1
Setup/v9/Assets/Ext-Icons/PBM.ico,1
Setup/v9/Assets/Ext-Icons/PCX.ico,1
Setup/v9/Assets/Ext-Icons/PEF.ico,1
Setup/v9/Assets/Ext-Icons/PGM.ico,1
Setup/v9/Assets/Ext-Icons/PNG.ico,1
Setup/v9/Assets/Ext-Icons/PPM.ico,1
Setup/v9/Assets/Ext-Icons/PSD.ico,1
Setup/v9/Assets/Ext-Icons/PTX.ico,1
Setup/v9/Assets/Ext-Icons/PXN.ico,1
Setup/v9/Assets/Ext-Icons/QOI.ico,1
Setup/v9/Assets/Ext-Icons/R3D.ico,1
Setup/v9/Assets/Ext-Icons/RAF.ico,1
Setup/v9/Assets/Ext-Icons/RAW.ico,1
Setup/v9/Assets/Ext-Icons/RW2.ico,1
Setup/v9/Assets/Ext-Icons/RWL.ico,1
Setup/v9/Assets/Ext-Icons/RWZ.ico,1
Setup/v9/Assets/Ext-Icons/SR2.ico,1
Setup/v9/Assets/Ext-Icons/SRF.ico,1
Setup/v9/Assets/Ext-Icons/SRW.ico,1
Setup/v9/Assets/Ext-Icons/SVG.ico,1
Setup/v9/Assets/Ext-Icons/TGA.ico,1
Setup/v9/Assets/Ext-Icons/TIF.ico,1
Setup/v9/Assets/Ext-Icons/TIFF.ico,1
Setup/v9/Assets/Ext-Icons/WEBP.ico,1
Setup/v9/Assets/Ext-Icons/WIC.ico,1
Setup/v9/Assets/Ext-Icons/WMF.ico,1
Setup/v9/Assets/Ext-Icons/WPG.ico,1
Setup/v9/Assets/Ext-Icons/X3F.ico,1
Setup/v9/Assets/Ext-Icons/XBM.ico,1
Setup/v9/Assets/Ext-Icons/XPM.ico,1
v9/Components/ImageGlass.UI/Themes/IgThemeModels.cs,34
v9/Components/ImageGlass.Settings/WebUI/src/DXCanvas_Webview2/HapplaBoxViewer.ts,19
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/layer-navigation.scss,5
v9/Components/ImageGlass.Settings/WebUI/src/styles/basis/animation.scss,4
v9/igcmd/Tools/FrmSlideshow.Designer.cs,4
v9/igcmd/Tools/FrmSlideshow.resx,3
Setup/Assets/Themes/Kobe/igtheme.xml,16
v9/Components/ImageGlass.Base/Cache/DiskCache.cs,5
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/dialog.scss,10
v9/ImageGlass/FrmMain/FrmMain.FileWatcher.cs,9
v9/Components/ImageGlass.Base/WinApi/ExplorerApi.cs,10
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabEdit.ts,5
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabFileAssocs.ts,7
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabTools.ts,12
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/table.scss,11
v9/Components/ImageGlass.Base/Types/IgCommands.cs,12
v9/igcmd/Program.cs,5
v9/Components/ImageGlass.Base/BHelper/General.cs,18
v9/ImageGlass/Tools/FrmToolNotFound.cs,8
v9/Components/ImageGlass.Settings/Forms/WebForm.cs,33
v9/igcmd/Tools/FrmQuickSetup.cs,9
v9/Components/ImageGlass.Settings/WebUI/src/styles/basis/reset.scss,17
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/textbox.scss,7
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/sidebar.scss,8
v9/Components/ImageGlass.Settings/Forms/Popup.cs,8
v9/Components/ImageGlass.Settings/WebUI/src/FrmSettings/TabToolbar.ts,13
v9/Components/ImageGlass.Settings/WebUI/src/helpers/index.ts,26
Setup/Assets/Themes/2017-Light-Gray.Duong-Dieu-Phap.igtheme,6
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/toolbar-editor.scss,10
v9/Libs/.NET Core/v4.5.1/System.Runtime.WindowsRuntime.dll,2
v9/Libs/ExplorerSortOrder/x86/ExplorerSortOrder.dll,2
v9/Libs/SDK 8.1/Windows.winmd,2
v9/Libs/libwebp/x64/libsharpyuv.dll,2
v9/Libs/libwebp/x64/libwebp.dll,2
v9/Libs/libwebp/x64/libwebpdecoder.dll,2
v9/Libs/libwebp/x64/libwebpdemux.dll,2
Setup/AdvancedInstaller/x86/ImageGlass-x86.aip,19
Setup/AdvancedInstaller/x86/ImageGlass-x86.back (2).aip,3
Setup/AdvancedInstaller/x64/ImageGlass-x64.aip,35
Setup/AdvancedInstaller/x64/ImageGlass-x64.back (1).aip,5
Source/ImageGlass/Properties/AssemblyInfo.cs,195
Source/Components/ImageGlass.Heart/Photo.cs,83
Source/Components/ImageGlass.Heart/Helpers.cs,16
Source/Components/ImageGlass.WebP/Properties/AssemblyInfo.cs,3
Source/Libs/libwebp/x86/libsharpyuv.dll,2
Source/Libs/libwebp/x86/libwebp.dll,2
Source/Libs/libwebp/x86/libwebpdecoder.dll,2
Source/Libs/libwebp/x86/libwebpdemux.dll,2
Source/Components/ImageGlass.Base/packages.config,30
Source/Components/ImageGlass.Heart/ImageGlass.Heart.csproj,65
Source/Components/ImageGlass.Heart/packages.config,45
Source/Components/ImageGlass.ImageBox/ImageGlass.ImageBox.csproj,33
Source/Components/ImageGlass.ImageBox/packages.config,15
Source/Components/ImageGlass.Library/ImageGlass.Library.csproj,72
Source/Components/ImageGlass.Library/packages.config,32
Source/Components/ImageGlass.Services/ImageGlass.Services.csproj,53
Source/Components/ImageGlass.Services/packages.config,27
Source/Components/ImageGlass.Settings/packages.config,27
Source/Components/ImageGlass.UI/app.config,16
Source/Components/ImageGlass.UI/packages.config,37
Source/ImageGlass/packages.config,64
Source/Ultilities/igcmd/igcmd.csproj,49
Source/Ultilities/igcmd/packages.config,28
Source/Ultilities/igcmdWin10/igcmdWin10.csproj,27
Source/Ultilities/igcmdWin10/packages.config,15
Source/Ultilities/igtasks/igtasks.csproj,33
Source/Ultilities/igtasks/packages.config,15
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/button.scss,8
v9/ImageGlass/Icons/ArrowDown.svg,3
v9/ImageGlass/Icons/ArrowExchange.svg,2
v9/ImageGlass/Icons/ArrowLeft.svg,2
v9/ImageGlass/Icons/ArrowRight.svg,2
v9/ImageGlass/Icons/ArrowUp.svg,3
v9/ImageGlass/Icons/Delete.svg,2
v9/ImageGlass/Icons/Edit.svg,2
v9/Components/ImageGlass.UI/Themes/IconFile.cs,6
v9/Components/ImageGlass.Base/BHelper/Extensions/ExpandoObjectExtensions.cs,4
v9/Components/ImageGlass.UI/Themes/IgTheme.cs,42
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/hotkey-list.scss,5
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/list-horizontal.scss,1
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/list-vertical.scss,1
v9/Components/ImageGlass.Settings/WebUI/src/styles/main.scss,13
v9/Components/ImageGlass.Settings/WebUI/src/common/Language.ts,3
v9/Components/ImageGlass.Base/Actions/SingleAction.cs,5
v9/Components/ImageGlass.Settings/WebUI/src/@types/global.d.ts,8
v9/Components/ImageGlass.Settings/WebUI/src/main.ts,10
v9/Components/ImageGlass.Settings/WebUI/src/FrmQuickSetup.ts,8
v9/Components/ImageGlass.Settings/WebUI/src/FrmUpdate.ts,5
v9/Components/ImageGlass.Settings/WebUI/src/helpers/globalHelpers.ts,11
v9/Components/ImageGlass.Settings/WebUI/src/helpers/webview.ts,7
v9/ImageGlass/FrmSettings.Designer.cs,9
v9/igcmd/Tools/FrmUpdate.Designer.cs,3
v9/ImageGlass/FrmSettings.resx,6
v9/igcmd/Tools/FrmUpdate.resx,2
v9/Components/ImageGlass.Base/BHelper/ThemeUtils.cs,1
v9/Components/ImageGlass.Base/Colors/IColors.cs,1
v9/Components/ImageGlass.Settings/Forms/DialogForm.cs,4
v9/Components/ImageGlass.UI/Buttons/ModernButton.cs,25
v9/Components/ImageGlass.UI/ColorPicker/ModernColorPicker.cs,6
v9/Components/ImageGlass.UI/Labels/ModernLabel.cs,9
v9/Components/ImageGlass.UI/Labels/ModernLinkLabel.cs,8
v9/Components/ImageGlass.UI/ModernCheckBox.cs,11
v9/Components/ImageGlass.UI/ModernTooltip.cs,5
v9/Components/ImageGlass.UI/Renderers/ModernGalleryRenderer.cs,26
v9/Components/ImageGlass.UI/TextBox/ModernComboBox.cs,12
v9/Components/ImageGlass.UI/TextBox/ModernNumericUpDown.cs,10
v9/Components/ImageGlass.UI/TextBox/ModernTextBox.cs,9
v9/Components/ImageGlass.UI/Toolbar/ModernToolbarRenderer.cs,25
v9/Components/ImageGlass.Base/BHelper/ProcessHelper.cs,8
v9/ImageGlass/Tools/FrmToolNotFound.resx,3
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/box-option.scss,1
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/checkbox.scss,8
v9/igcmd/Tools/FrmQuickSetup.resx,1
v9/Components/ImageGlass.Settings/WebUI/webpack.config.js,11
v9/Components/ImageGlass.Views/DXCanvasExtensions.cs,10
v9/Components/ImageGlass.Base/Actions/ToggleAction.cs,5
v9/Components/ImageGlass.UI/ColorPicker/Controls/ColorBox2D.cs,2
v9/Components/ImageGlass.UI/ColorPicker/Events.cs,2
v9/Components/ImageGlass.UI/ColorPicker/ModernColorPicker.Designer.cs,5
v9/Components/ImageGlass.UI/ColorPicker/Controls/ColorView.cs,2
v9/Components/ImageGlass.Views/VHelper.cs,9
v9/Components/ImageGlass.Settings/Forms/ModernColorDialog.Designer.cs,2
v9/Components/ImageGlass.Settings/Forms/ModernColorDialog.cs,2
v9/Components/ImageGlass.UI/Themes/ThemeUtils.cs,27
v9/Components/ImageGlass.Settings/Forms/ModernColorDialog.resx,1
v9/Components/ImageGlass.UI/ColorPicker/ModernColorPicker.resx,1
v9/Components/ImageGlass.Base/BHelper/Visual.cs,8
v9/Components/ImageGlass.UI/ColorPicker/Controls/ColorHexagon.cs,1
v9/Components/ImageGlass.UI/ColorPicker/Enums.cs,1
v9/Components/ImageGlass.UI/ColorPicker/HslColor.cs,1
v9/Components/ImageGlass.UI/Themes/Colors/DarkColors.cs,3
v9/Components/ImageGlass.UI/Themes/Colors/LightColors.cs,3
v9/Components/ImageGlass.Settings/Forms/ToolForm.cs,5
v9/Components/ImageGlass.Settings/ToolConfigs/ColorPickerConfig.cs,3
v9/ImageGlass/Tools/FrmColorPicker.Designer.cs,6
v9/ImageGlass/Tools/FrmColorPicker.cs,11
v9/ImageGlass/Tools/FrmColorPicker.resx,2
v9/ImageGlass/Tools/FrmColorPickerSettings.Designer.cs,2
v9/ImageGlass/Tools/FrmColorPickerSettings.cs,4
v9/ImageGlass/Tools/FrmColorPickerSettings.resx,2
v9/Components/ImageGlass.UI/Menu/ModernMenuRenderer.cs,26
v9/Components/ImageGlass.Base/Registry/RegistryEx.cs,3
v9/ImageGlass/FrmMain/FrmMain.PicMainEvents.cs,35
v9/Components/ImageGlass.Views/Enums.cs,23
v9/Components/ImageGlass.Settings/WebUI/src/DXCanvas_Webview2/webComponents/happlajs/HapplaBoxTypes.ts,8
v9/Components/ImageGlass.Settings/WebUI/src/styles/basis/_vars.scss,16
v9/Components/ImageGlass.Settings/WebUI/DXCanvas_Webview2.html,4
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/layer-message.scss,1
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/message-layer.scss,2
v9/Components/ImageGlass.Settings/WebUI/src/DXCanvas_Webview2/webComponents/happlajs/HapplaBox.ts,18
v9/Components/ImageGlass.Settings/WebUI/src/DXCanvas_Webview2/webComponents/HapplaBoxHTMLElement.ts,13
v9/Components/ImageGlass.Base/Webview2/Events.cs,2
v9/Components/ImageGlass.Settings/WebUI/src/DXCanvas_Webview2/webComponents/happlajs/DOMPadding.ts,1
v9/Components/ImageGlass.Views/DXCanvas_Touch.cs,5
v9/Components/ImageGlass.Base/BHelper/Extensions/ControlExtensions.cs,5
v9/Components/ImageGlass.Base/Photoing/Codecs/IgPhoto.cs,19
v9/Components/ImageGlass.Base/Types/PhotoBox.cs,10
v9/Components/ImageGlass.Settings/WebUI/.eslintrc.js,2
v9/Components/ImageGlass.Settings/WebUI/src/styles/basis/_mixins.scss,3
v9/Components/ImageGlass.Settings/WebUI/src/styles/components/listbox.scss,5
v9/Components/ImageGlass.Settings/WebUI/src/styles/pages/update.scss,7
v9/Components/ImageGlass.Settings/WebUI/src/styles/pages/about.scss,6
v9/Components/ImageGlass.Settings/WebUI/src/DXCanvas_Webview2.ts,2
v9/Components/ImageGlass.Settings/Forms/WebForm.Designer.cs,2
v9/Components/ImageGlass.Settings/Forms/WebForm.resx,2
v9/Components/ImageGlass.Base/Types/WebMessageModel.cs,2
v9/Components/ImageGlass.Settings/WebUI/tsconfig.json,6
v9/Components/ImageGlass.Settings/WebUI/demo.html,3
v9/Components/ImageGlass.Settings/WebUI/src/IGWebViewer/webComponents/happlajs/HapplaBox.ts,4
v9/Components/ImageGlass.Settings/WebUI/src/IGWebViewer/HapplaBoxViewer.ts,3
