File,Number of Changes
gradle/wrapper/gradle-wrapper.properties,16
lucene/distribution/binary-release.gradle,16
lucene/benchmark/conf/collector-small.alg,4
lucene/benchmark/conf/collector.alg,4
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchWithCollectorTask.java,9
gradle/validation/jar-checks.gradle,34
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/ProfileResults.java,3
gradle/validation/forbidden-apis/defaults.all.txt,13
lucene/core/src/java/org/apache/lucene/codecs/lucene99/Lucene99HnswVectorsFormat.java,15
lucene/core/src/java/org/apache/lucene/search/DocValuesRewriteMethod.java,33
lucene/core/src/test/org/apache/lucene/document/TestDocValuesRangeIterator.java,2
lucene/join/src/test/org/apache/lucene/search/join/TestBlockJoinScorer.java,6
lucene/core/src/java/org/apache/lucene/index/DocValuesSkipper.java,2
lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextBKDReader.java,24
lucene/core/src/java/org/apache/lucene/util/bkd/HeapPointWriter.java,22
lucene/core/src/java/org/apache/lucene/util/bkd/MutablePointTreeReaderUtils.java,2
lucene/core/src/java/org/apache/lucene/util/bkd/OfflinePointReader.java,23
lucene/core/src/java/org/apache/lucene/util/bkd/OfflinePointWriter.java,23
lucene/core/src/test/org/apache/lucene/util/bkd/TestBKD.java,66
lucene/core/src/test/org/apache/lucene/util/bkd/TestBKDRadixSort.java,6
lucene/core/src/test/org/apache/lucene/util/bkd/TestMutablePointTreeReaderUtils.java,3
lucene/core/src/java/org/apache/lucene/util/ArrayUtil.java,34
lucene/core/src/java/org/apache/lucene/codecs/lucene912/PostingIndexInput.java,2
lucene/core/src/java/org/apache/lucene/internal/vectorization/DefaultPostingDecodingUtil.java,2
lucene/core/src/java/org/apache/lucene/internal/vectorization/DefaultVectorizationProvider.java,4
lucene/core/src/java21/org/apache/lucene/internal/vectorization/PanamaVectorizationProvider.java,4
lucene/core/src/test/org/apache/lucene/codecs/lucene912/TestForDeltaUtil.java,3
lucene/core/src/test/org/apache/lucene/codecs/lucene912/TestForUtil.java,3
build-tools/missing-doclet/src/main/java/org/apache/lucene/missingdoclet/MissingDoclet.java,2
lucene/analysis/common/src/generated/checksums/generateClassicTokenizer.json,6
lucene/analysis/common/src/generated/checksums/generateWikipediaTokenizer.json,6
lucene/analysis/common/src/java/org/apache/lucene/analysis/bn/BengaliNormalizer.java,7
lucene/analysis/common/src/java/org/apache/lucene/analysis/classic/ClassicTokenizerImpl.java,9
lucene/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,10
lucene/analysis/common/src/java/org/apache/lucene/analysis/en/PorterStemmer.java,9
lucene/analysis/common/src/java/org/apache/lucene/analysis/ga/IrishLowerCaseFilter.java,5
lucene/analysis/common/src/java/org/apache/lucene/analysis/hi/HindiNormalizer.java,7
lucene/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/WordDelimiterIterator.java,11
lucene/analysis/common/src/java/org/apache/lucene/analysis/te/TeluguNormalizer.java,3
lucene/analysis/common/src/java/org/apache/lucene/analysis/tr/TurkishLowerCaseFilter.java,7
lucene/analysis/common/src/java/org/apache/lucene/analysis/wikipedia/WikipediaTokenizerImpl.java,30
lucene/analysis/stempel/src/java/org/egothor/stemmer/Diff.java,8
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/EnwikiContentSource.java,19
lucene/core/src/java/org/apache/lucene/document/DateTools.java,13
lucene/core/src/java/org/apache/lucene/index/FilteredTermsEnum.java,23
lucene/core/src/java/org/apache/lucene/util/UnicodeUtil.java,21
lucene/core/src/java/org/apache/lucene/util/quantization/ScalarQuantizedVectorSimilarity.java,4
lucene/queries/src/java/org/apache/lucene/queries/spans/FilterSpans.java,2
lucene/queries/src/test/org/apache/lucene/queries/function/TestDocValuesFieldSources.java,23
lucene/analysis/common/src/generated/checksums/generateTlds.json,13
lucene/analysis/common/src/generated/checksums/generateUAX29URLEmailTokenizer.json,18
gradle/generation/extract-jdk-apis.gradle,10
gradle/ide/eclipse.gradle,14
gradle/validation/dependencies.gradle,2
lucene/core/src/java21/org/apache/lucene/internal/vectorization/PanamaVectorConstants.java,1
lucene/core/src/java21/org/apache/lucene/store/MemorySegmentAccessInput.java,2
lucene/core/src/java/org/apache/lucene/internal/hppc/IntLongHashMap.java,1
lucene/core/src/java/org/apache/lucene/search/DoubleValuesSource.java,30
lucene/core/src/test/org/apache/lucene/internal/hppc/TestIntLongHashMap.java,1
lucene/demo/src/java/module-info.java,4
lucene/facet/src/java/org/apache/lucene/facet/MultiDoubleValuesSource.java,2
lucene/facet/src/java/org/apache/lucene/facet/taxonomy/FacetLabel.java,16
lucene/sandbox/build.gradle,9
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/ComparableUtils.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/FacetFieldCollector.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/FacetFieldCollectorManager.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/FacetFieldLeafCollector.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/FacetCutter.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/LeafFacetCutter.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/LongValueFacetCutter.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/package-info.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/DoubleRangeFacetCutter.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/IntervalTracker.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/LongRangeNode.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/NonOverlappingLongRangeFacetCutter.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/OverlappingLongRangeFacetCutter.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/package-info.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/CandidateSetOrdinalIterator.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/ComparableSupplier.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/OrdinalIterator.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/TaxonomyChildrenOrdinalIterator.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/TopnOrdinalIterator.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/package-info.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/labels/LabelToOrd.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/labels/OrdToLabel.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/labels/RangeOrdToLabel.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/labels/TaxonomyOrdLabelBiMap.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/labels/package-info.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/CountFacetRecorder.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/FacetRecorder.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/LeafFacetRecorder.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/LongAggregationsFacetRecorder.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/MultiFacetsRecorder.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/Reducer.java,1
lucene/sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/package-info.java,1
lucene/sandbox/src/test/org/apache/lucene/sandbox/facet/TestCandidateSetOrdinalIterator.java,1
lucene/sandbox/src/test/org/apache/lucene/sandbox/facet/TestTaxonomyFacet.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99SkipWriter.java,2
lucene/core/src/test/org/apache/lucene/search/TestWildcardQuery.java,2
lucene/core/src/java/org/apache/lucene/util/hnsw/HnswBuilder.java,3
lucene/test-framework/src/java/module-info.java,9
lucene/test-framework/src/java/org/apache/lucene/tests/util/hnsw/HnswTestUtil.java,3
lucene/core/src/java/org/apache/lucene/index/DocumentsWriterDeleteQueue.java,38
lucene/monitor/src/java/org/apache/lucene/monitor/ExplainingMatch.java,4
lucene/monitor/src/java/org/apache/lucene/monitor/QueryTimeListener.java,3
lucene/monitor/src/test/org/apache/lucene/monitor/TestMonitor.java,4
lucene/monitor/src/test/org/apache/lucene/monitor/outsidepackage/TestCandidateMatcherVisibility.java,1
lucene/core/src/test/org/apache/lucene/codecs/lucene912/TestPostingsUtil.java,1
lucene/core/src/test/org/apache/lucene/codecs/lucene99/TestLucene99ScalarQuantizedVectorsWriter.java,2
lucene/sandbox/src/java/org/apache/lucene/sandbox/codecs/quantization/package-info.java,1
lucene/core/src/java/org/apache/lucene/codecs/lucene90/blocktree/SegmentTermsEnum.java,8
lucene/core/src/java/org/apache/lucene/codecs/lucene90/blocktree/Stats.java,3
lucene/core/src/test/org/apache/lucene/index/TestIndexWriterOnDiskFull.java,54
lucene/core/src/java/org/apache/lucene/util/BitSet.java,16
lucene/core/src/java/org/apache/lucene/util/SparseFixedBitSet.java,28
lucene/test-framework/src/java/org/apache/lucene/tests/util/BaseBitSetTestCase.java,5
lucene/core/src/java/org/apache/lucene/index/VectorSimilarityFunction.java,17
lucene/join/src/java/org/apache/lucene/search/join/BlockJoinSelector.java,13
lucene/core/src/java/org/apache/lucene/codecs/lucene90/blocktree/Lucene90BlockTreeTermsReader.java,20
lucene/core/src/java/org/apache/lucene/codecs/lucene90/blocktree/Lucene90BlockTreeTermsWriter.java,14
lucene/core/src/java/org/apache/lucene/codecs/lucene90/blocktree/FieldReader.java,9
lucene/facet/src/java/org/apache/lucene/facet/FacetField.java,12
lucene/suggest/src/java/org/apache/lucene/search/suggest/document/SuggestField.java,10
lucene/backward-codecs/src/generated/checksums/generateForUtil99.json,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/ForDeltaUtil.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/ForUtil.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99PostingsFormat.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99PostingsReader.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99ScoreSkipReader.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99SkipReader.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/PForUtil.java,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/gen_ForUtil.py,1
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/package-info.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene90/TestLucene90PostingsFormat.java,2
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/Lucene99PostingsWriter.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/Lucene99RWPostingsFormat.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestForDeltaUtil.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestForUtil.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestLucene99PostingsFormat.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestPForUtil.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestPostingsUtil.java,1
lucene/core/src/java/org/apache/lucene/codecs/lucene912/Lucene912Codec.java,1
lucene/core/src/java/org/apache/lucene/codecs/lucene912/Lucene912PostingsFormat.java,1
lucene/core/src/java/org/apache/lucene/codecs/lucene99/package-info.java,6
lucene/core/src/test/org/apache/lucene/index/TestLazyProxSkipping.java,33
lucene/test-framework/src/test/org/apache/lucene/tests/store/TestSerializedIOCountingDirectory.java,1
lucene/analysis/common/src/java/org/apache/lucene/analysis/hunspell/ModifyingSuggester.java,20
lucene/analysis/common/src/test/org/apache/lucene/analysis/hunspell/TestSpellChecking.java,14
lucene/core/src/java21/org/apache/lucene/store/RefCountedSharedArena.java,1
lucene/core/src/java/org/apache/lucene/util/BytesRef.java,23
lucene/core/src/test/org/apache/lucene/codecs/lucene90/TestLucene90DocValuesFormatVariableSkipInterval.java,3
lucene/core/src/java/org/apache/lucene/codecs/lucene90/Lucene90DocValuesFormat.java,7
lucene/core/src/java/org/apache/lucene/store/Directory.java,48
lucene/core/src/test/org/apache/lucene/index/TestAllFilesCheckIndexHeader.java,15
lucene/core/src/test/org/apache/lucene/index/TestAllFilesDetectMismatchedChecksum.java,3
lucene/core/src/test/org/apache/lucene/index/TestAllFilesDetectTruncation.java,16
lucene/core/src/test/org/apache/lucene/index/TestSnapshotDeletionPolicy.java,27
lucene/luke/src/java/org/apache/lucene/luke/models/util/IndexUtils.java,13
lucene/facet/src/test/org/apache/lucene/facet/TestLongValueFacetCounts.java,20
lucene/facet/src/test/org/apache/lucene/facet/TestStringValueFacetCounts.java,13
lucene/facet/src/test/org/apache/lucene/facet/taxonomy/TestFacetLabel.java,16
lucene/facet/src/test/org/apache/lucene/facet/taxonomy/TestTaxonomyCombined.java,33
lucene/facet/src/test/org/apache/lucene/facet/taxonomy/TestTaxonomyFacetCounts2.java,12
lucene/facet/src/test/org/apache/lucene/facet/taxonomy/directory/TestAddTaxonomy.java,21
lucene/core/src/java/org/apache/lucene/codecs/hnsw/FlatFieldVectorsWriter.java,2
lucene/core/src/java/org/apache/lucene/codecs/hnsw/FlatVectorsWriter.java,3
lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/sharedterms/STMergingTermsEnum.java,4
lucene/core/src/java/org/apache/lucene/index/BaseTermsEnum.java,4
lucene/core/src/java/org/apache/lucene/index/FilterLeafReader.java,52
lucene/core/src/java/org/apache/lucene/index/TermStates.java,9
lucene/core/src/java/org/apache/lucene/index/TermsEnum.java,30
lucene/core/src/java/org/apache/lucene/search/BlendedTermQuery.java,19
lucene/core/src/java/org/apache/lucene/search/FuzzyTermsEnum.java,40
lucene/core/src/java/org/apache/lucene/search/MultiPhraseQuery.java,83
lucene/core/src/java/org/apache/lucene/util/IOBooleanSupplier.java,1
lucene/core/src/test/org/apache/lucene/search/TestTermQuery.java,22
lucene/sandbox/src/java/org/apache/lucene/sandbox/search/PhraseWildcardQuery.java,8
lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextDocValuesReader.java,47
lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextPointsReader.java,10
lucene/core/src/java/org/apache/lucene/codecs/lucene95/OrdToDocDISIReaderConfiguration.java,4
lucene/core/src/java/org/apache/lucene/codecs/lucene99/Lucene99FlatVectorsFormat.java,5
lucene/core/src/java/org/apache/lucene/index/FieldUpdatesBuffer.java,11
lucene/benchmark-jmh/src/java/org/apache/lucene/benchmark/jmh/HammingDistanceBenchmark.java,1
lucene/core/src/java/org/apache/lucene/store/OutputStreamIndexOutput.java,9
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene40/blocktree/FieldReader.java,8
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene40/blocktree/Lucene40BlockTreeTermsWriterV5.java,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene50/Lucene50RWPostingsFormat.java,4
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/index.9.11.1-cfs.zip,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/index.9.11.1-nocfs.zip,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/int8_hnsw.9.11.1.zip,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/sorted.9.11.1.zip,1
lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsReader.java,50
lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/FSTDictionary.java,13
lucene/core/src/java/org/apache/lucene/util/fst/FSTStore.java,6
lucene/core/src/java/org/apache/lucene/util/fst/OffHeapFSTStore.java,6
lucene/core/src/java/org/apache/lucene/util/fst/OnHeapFSTStore.java,10
lucene/core/src/java/org/apache/lucene/index/Term.java,15
lucene/core/src/java/org/apache/lucene/search/DisjunctionMatchesIterator.java,11
lucene/core/src/java/org/apache/lucene/search/MatchesIterator.java,8
lucene/core/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,45
lucene/core/src/java/org/apache/lucene/index/PendingDeletes.java,17
lucene/join/src/java/org/apache/lucene/search/join/TermsIncludingScoreQuery.java,60
lucene/core/src/java/org/apache/lucene/util/hnsw/BlockingFloatHeap.java,2
lucene/core/src/test/org/apache/lucene/search/knn/TestMultiLeafKnnCollector.java,1
.gitattributes,5
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/Checksum.java,2
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene60/TestLucene60FieldInfosFormat.java,4
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene80/BaseLucene80DocValuesFormatTestCase.java,9
lucene/core/src/test/org/apache/lucene/codecs/lucene90/TestLucene90FieldInfosFormat.java,3
build-tools/build-infra/build.gradle,1
build-tools/build-infra/settings.gradle,1
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/ErrorReportingTestListener.java,1
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/GradlePropertiesGenerator.java,1
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/PrefixedWriter.java,1
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/SpillWriter.java,1
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/StdOutTeeWriter.java,1
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/buildinfra/BuildInfraPlugin.java,1
build-tools/build-infra/src/main/java/org/apache/lucene/gradle/datasets/ExtractReuters.java,1
build-tools/missing-doclet/build.gradle,1
build-tools/missing-doclet/settings.gradle,1
buildSrc/src/main/java/org/apache/lucene/gradle/ErrorReportingTestListener.java,6
buildSrc/src/main/java/org/apache/lucene/gradle/StdOutTeeWriter.java,2
gradle/conventions.gradle,1
gradle/documentation/markdown.gradle,10
gradle/generation/javacc.gradle,27
gradle/generation/jflex.gradle,25
gradle/generation/moman.gradle,7
gradle/generation/regenerate.gradle,19
gradle/generation/snowball.gradle,18
gradle/globals.gradle,8
gradle/maven/publications-maven.gradle,3
gradle/testing/failed-tests-at-end.gradle,6
gradle/validation/check-environment.gradle,18
gradle/validation/ecj-lint.gradle,25
gradle/validation/forbidden-apis.gradle,22
gradle/validation/precommit.gradle,24
gradle/validation/spotless.gradle,19
gradle/validation/validate-source-patterns.gradle,34
gradle/validation/versions-props-sorted.gradle,4
help/dependencies.txt,8
help/formatting.txt,3
help/publishing.txt,4
lucene/analysis/icu/build.gradle,8
lucene/analysis/morfologik/build.gradle,8
lucene/analysis/phonetic/build.gradle,9
lucene/benchmark-jmh/build.gradle,4
lucene/benchmark/build.gradle,15
lucene/distribution.tests/build.gradle,5
lucene/distribution/build.gradle,6
lucene/expressions/build.gradle,9
lucene/luke/build.gradle,16
lucene/spatial-extras/build.gradle,12
lucene/test-framework/build.gradle,6
versions.props,79
lucene/core/src/java/org/apache/lucene/util/LSBRadixSorter.java,6
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/Lucene99RWHnswScalarQuantizationVectorsFormat.java,5
lucene/core/src/java/org/apache/lucene/codecs/hnsw/FlatVectorsFormat.java,2
lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextDocValuesWriter.java,22
lucene/codecs/src/test/org/apache/lucene/codecs/simpletext/TestSimpleTextDocValuesFormat.java,6
lucene/core/src/java/org/apache/lucene/document/DocValuesRangeIterator.java,1
lucene/core/src/java/org/apache/lucene/index/DocValuesLeafReader.java,19
lucene/core/src/java/org/apache/lucene/index/EmptyDocValuesProducer.java,6
lucene/core/src/java/org/apache/lucene/index/LeafReader.java,46
lucene/core/src/test/org/apache/lucene/index/TestCheckIndex.java,33
lucene/test-framework/src/java/org/apache/lucene/tests/index/MergeReaderWrapper.java,13
lucene/test-framework/src/java/org/apache/lucene/tests/search/QueryUtils.java,17
lucene/core/src/test/org/apache/lucene/codecs/TestCodecLoadingDeadlock.java,12
lucene/core/src/test/org/apache/lucene/analysis/TestWordlistLoader.java,6
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/index.9.11.0-cfs.zip,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/index.9.11.0-nocfs.zip,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/int8_hnsw.9.11.0.zip,1
lucene/backward-codecs/src/test/org/apache/lucene/backward_index/sorted.9.11.0.zip,1
lucene/core/src/java/org/apache/lucene/document/BaseShapeDocValuesQuery.java,2
lucene/core/src/java/org/apache/lucene/document/BinaryRangeFieldRangeQuery.java,7
lucene/core/src/java/org/apache/lucene/document/LatLonDocValuesBoxQuery.java,6
lucene/core/src/java/org/apache/lucene/document/LatLonDocValuesQuery.java,3
lucene/core/src/java/org/apache/lucene/document/LatLonPointDistanceFeatureQuery.java,10
lucene/core/src/java/org/apache/lucene/document/XYDocValuesPointInGeometryQuery.java,4
lucene/core/src/java/org/apache/lucene/search/ConjunctionScorer.java,37
lucene/core/src/java/org/apache/lucene/search/ConstantScoreScorer.java,10
lucene/core/src/java/org/apache/lucene/search/FilterScorer.java,13
lucene/core/src/java/org/apache/lucene/search/IndriAndWeight.java,5
lucene/core/src/java/org/apache/lucene/search/IndriScorer.java,3
lucene/core/src/java/org/apache/lucene/search/ReqExclScorer.java,25
lucene/core/src/java/org/apache/lucene/search/ReqOptSumScorer.java,30
lucene/core/src/java/org/apache/lucene/search/Scorer.java,33
lucene/core/src/test/org/apache/lucene/search/JustCompileSearch.java,49
lucene/core/src/test/org/apache/lucene/search/TestConjunctionDISI.java,28
lucene/core/src/test/org/apache/lucene/search/TestDisjunctionScoreBlockBoundaryPropagator.java,5
lucene/core/src/test/org/apache/lucene/search/TestScoreCachingWrappingScorer.java,29
lucene/core/src/test/org/apache/lucene/search/TestSubScorerFreqs.java,41
lucene/facet/src/java/org/apache/lucene/facet/range/DoubleRange.java,35
lucene/facet/src/java/org/apache/lucene/facet/range/LongRange.java,33
lucene/join/src/java/org/apache/lucene/search/join/BaseGlobalOrdinalScorer.java,11
lucene/join/src/java/org/apache/lucene/search/join/GlobalOrdinalsQuery.java,29
lucene/join/src/java/org/apache/lucene/search/join/GlobalOrdinalsWithScoreQuery.java,30
lucene/join/src/java/org/apache/lucene/search/join/ParentChildrenBlockJoinQuery.java,11
lucene/join/src/java/org/apache/lucene/search/join/ToChildBlockJoinQuery.java,49
lucene/misc/src/test/org/apache/lucene/misc/search/TestDiversifiedTopDocsCollector.java,10
lucene/queries/src/java/org/apache/lucene/queries/function/FunctionMatchQuery.java,11
lucene/queries/src/java/org/apache/lucene/queries/function/FunctionQuery.java,38
lucene/queries/src/java/org/apache/lucene/queries/function/FunctionRangeQuery.java,17
lucene/queries/src/java/org/apache/lucene/queries/function/FunctionValues.java,17
lucene/queries/src/java/org/apache/lucene/queries/function/ValueSourceScorer.java,21
lucene/queries/src/java/org/apache/lucene/queries/function/docvalues/DocTermsIndexDocValues.java,26
lucene/queries/src/java/org/apache/lucene/queries/function/docvalues/DoubleDocValues.java,11
lucene/queries/src/java/org/apache/lucene/queries/function/docvalues/IntDocValues.java,11
lucene/queries/src/java/org/apache/lucene/queries/function/docvalues/LongDocValues.java,11
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/EnumFieldSource.java,16
lucene/queries/src/java/org/apache/lucene/queries/intervals/IntervalQuery.java,9
lucene/queries/src/java/org/apache/lucene/queries/intervals/IntervalScorer.java,3
lucene/queries/src/test/org/apache/lucene/queries/function/TestSortedSetFieldSource.java,15
lucene/sandbox/src/java/org/apache/lucene/sandbox/search/CoveringQuery.java,6
lucene/sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerScorer.java,3
lucene/sandbox/src/test/org/apache/lucene/sandbox/search/TestQueryProfilerScorer.java,4
lucene/sandbox/src/test/org/apache/lucene/sandbox/search/TestQueryProfilerWeight.java,4
lucene/spatial-extras/src/java/org/apache/lucene/spatial/composite/CompositeVerifyQuery.java,13
lucene/spatial-extras/src/java/org/apache/lucene/spatial/composite/IntersectsRPTVerifyQuery.java,15
lucene/spatial-extras/src/java/org/apache/lucene/spatial/prefix/AbstractPrefixTreeQuery.java,14
lucene/spatial-extras/src/java/org/apache/lucene/spatial/serialized/SerializedDVStrategy.java,16
lucene/test-framework/src/java/org/apache/lucene/tests/search/BlockScoreQueryWrapper.java,4
lucene/test-framework/src/java/org/apache/lucene/tests/search/BulkScorerWrapperScorer.java,2
buildSrc/src/main/java/org/apache/lucene/gradle/WrapperDownloader.java,12
gradle/testing/alternative-jdk-support.gradle,11
lucene/core/src/java/org/apache/lucene/codecs/lucene90/Lucene90NormsProducer.java,8
lucene/core/src/java/org/apache/lucene/codecs/lucene99/Lucene99PostingsReader.java,11
lucene/core/src/java/org/apache/lucene/util/packed/PackedLongValues.java,11
lucene/core/src/java/org/apache/lucene/codecs/package-info.java,7
lucene/core/src/java/org/apache/lucene/codecs/lucene90/compressing/FieldsIndex.java,3
lucene/core/src/java/org/apache/lucene/codecs/lucene90/compressing/FieldsIndexReader.java,6
lucene/core/src/java/org/apache/lucene/index/StoredFields.java,2
lucene/core/src/test/org/apache/lucene/codecs/lucene90/TestLucene90StoredFieldsFormat.java,3
lucene/core/src/test/org/apache/lucene/geo/TestPoint.java,5
lucene/core/src/java/org/apache/lucene/index/SegmentDocValues.java,22
lucene/facet/src/java/org/apache/lucene/facet/LabelAndValue.java,7
lucene/core/src/test/org/apache/lucene/index/TestOrdinalMap.java,20
lucene/analysis/common/src/test/org/apache/lucene/analysis/hunspell/TestHunspell.java,8
lucene/analysis/common/src/test/org/apache/lucene/analysis/hunspell/compress.aff,2
lucene/core/src/java/org/apache/lucene/codecs/KnnVectorsFormat.java,25
lucene/analysis/nori/src/java/org/apache/lucene/analysis/ko/dict/UserDictionary.java,13
lucene/analysis/nori/src/test/org/apache/lucene/analysis/ko/TestKoreanTokenizer.java,16
lucene/analysis/common/src/java/org/apache/lucene/analysis/charfilter/MappingCharFilter.java,13
lucene/analysis/common/src/java/org/apache/lucene/analysis/charfilter/NormalizeCharMap.java,19
lucene/analysis/common/src/java/org/apache/lucene/analysis/core/FlattenGraphFilter.java,6
lucene/analysis/common/src/java/org/apache/lucene/analysis/hunspell/SuggestibleEntryCache.java,4
lucene/analysis/common/src/java/org/apache/lucene/analysis/hunspell/WordStorage.java,17
lucene/analysis/common/src/java/org/apache/lucene/analysis/morph/ViterbiNBest.java,4
lucene/analysis/common/src/java/org/apache/lucene/analysis/path/ReversePathHierarchyTokenizer.java,15
lucene/analysis/common/src/java/org/apache/lucene/analysis/synonym/SynonymMap.java,26
lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/ICUTokenizerFactory.java,29
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/JapaneseFilterUtil.java,2
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/JapaneseHiraganaUppercaseFilter.java,3
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/JapaneseKatakanaUppercaseFilter.java,3
lucene/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/SegGraph.java,8
