File,Number of Changes
compat/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilder.java,2
compat/maven-resolver-provider/src/main/java/org/apache/maven/repository/internal/PluginsMetadataGenerator.java,3
impl/maven-cli/src/main/java/org/apache/maven/cling/extensions/ExtensionConfigurationModule.java,5
impl/maven-core/src/main/java/org/apache/maven/configuration/internal/DefaultBeanConfigurator.java,3
impl/maven-core/src/main/java/org/apache/maven/internal/aether/DefaultRepositorySystemSessionFactory.java,9
impl/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleExecutionPlanCalculator.java,3
impl/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultMojoExecutionConfigurator.java,3
impl/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java,3
impl/maven-core/src/main/java/org/apache/maven/plugin/internal/PluginConfigurationModule.java,2
impl/maven-core/src/main/java/org/apache/maven/project/ExtensionDescriptorBuilder.java,2
impl/maven-core/src/test/java/org/apache/maven/configuration/DefaultBeanConfiguratorPathTest.java,2
impl/maven-core/src/test/java/org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,2
impl/maven-core/src/test/java/org/apache/maven/lifecycle/internal/stub/LifecycleExecutionPlanCalculatorStub.java,2
impl/maven-core/src/test/java/org/apache/maven/project/canonical/CanonicalProjectBuilderTest.java,2
impl/maven-core/src/test/java/org/apache/maven/project/harness/Xpp3DomAttributeIterator.java,3
impl/maven-core/src/test/java/org/apache/maven/project/harness/Xpp3DomNodeIterator.java,5
impl/maven-core/src/test/java/org/apache/maven/project/harness/Xpp3DomNodePointer.java,3
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultJavaToolchainFactory.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultPluginConfigurationExpander.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/model/DefaultModelValidator.java,3
impl/maven-impl/src/main/java/org/apache/maven/impl/resolver/PluginsMetadataGenerator.java,2
impl/maven-xml/src/main/java/org/apache/maven/internal/xml/DefaultXmlService.java,1
impl/maven-xml/src/main/java/org/apache/maven/internal/xml/XmlNodeBuilder.java,2
impl/maven-xml/src/main/java/org/apache/maven/internal/xml/XmlNodeImpl.java,5
impl/maven-xml/src/main/java/org/apache/maven/internal/xml/XmlNodeStaxBuilder.java,2
impl/maven-xml/src/main/java/org/apache/maven/internal/xml/XmlNodeWriter.java,2
impl/maven-xml/src/main/java/org/apache/maven/internal/xml/XmlPlexusConfiguration.java,2
impl/maven-xml/src/main/resources/META-INF/services/org.apache.maven.api.xml.XmlService,1
impl/maven-xml/src/test/java/org/apache/maven/internal/xml/XmlNodeBuilderTest.java,2
impl/maven-xml/src/test/java/org/apache/maven/internal/xml/XmlNodeImplTest.java,3
src/mdo/merger.vm,8
src/mdo/reader-stax.vm,19
src/mdo/transformer.vm,7
src/mdo/writer-stax.vm,13
src/mdo/writer.vm,9
impl/maven-core/src/main/java/org/apache/maven/internal/impl/CoreUtils.java,2
impl/maven-core/src/main/java/org/apache/maven/internal/impl/DefaultArtifactManager.java,5
impl/maven-core/src/main/java/org/apache/maven/internal/impl/DefaultProject.java,7
impl/maven-core/src/main/java/org/apache/maven/internal/impl/DefaultProjectManager.java,7
impl/maven-core/src/main/java/org/apache/maven/internal/impl/DefaultSession.java,8
impl/maven-core/src/main/java/org/apache/maven/internal/impl/DefaultTypeRegistry.java,6
its/core-it-suite/src/test/java/org/apache/maven/it/MavenITmng8400CanonicalMavenHomeTest.java,5
api/maven-api-core/src/main/java/org/apache/maven/api/Node.java,10
api/maven-api-core/src/main/java/org/apache/maven/api/Version.java,6
api/maven-api-core/src/main/java/org/apache/maven/api/VersionConstraint.java,3
api/maven-api-core/src/main/java/org/apache/maven/api/VersionRange.java,8
api/maven-api-core/src/main/java/org/apache/maven/api/services/ArtifactCoordinatesFactory.java,2
api/maven-api-core/src/main/java/org/apache/maven/api/services/ArtifactCoordinatesFactoryRequest.java,6
api/maven-api-core/src/main/java/org/apache/maven/api/services/DependencyCoordinatesFactoryRequest.java,6
impl/maven-impl/src/main/java/org/apache/maven/impl/AbstractNode.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/AbstractSession.java,7
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultModelVersionParser.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultNode.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/resolver/DefaultModelResolver.java,4
impl/maven-impl/src/test/java/org/apache/maven/impl/DefaultModelVersionParserTest.java,3
impl/maven-impl/src/test/java/org/apache/maven/impl/DefaultNodeTest.java,1
compat/maven-plugin-api/pom.xml,11
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/BaseParser.java,12
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/CWD.java,2
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/CliUtils.java,1
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/CommonsCliOptions.java,5
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/LookupContext.java,11
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/LookupInvoker.java,25
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/PlexusContainerCapsule.java,5
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/PlexusContainerCapsuleFactory.java,12
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/mvn/CommonsCliMavenOptions.java,6
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/mvn/MavenInvoker.java,15
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/mvnenc/CommonsCliEncryptOptions.java,6
impl/maven-cli/src/main/java/org/apache/maven/cling/invoker/mvnsh/CommonsCliShellOptions.java,4
impl/maven-core/src/main/java/org/apache/maven/internal/impl/InternalMavenSession.java,3
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultArtifact.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultArtifactCoordinates.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultArtifactCoordinatesFactory.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultArtifactDeployer.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultArtifactFactory.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultArtifactInstaller.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultChecksumAlgorithmService.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultDependencyCoordinatesFactory.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultDependencyResolver.java,4
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultLocalRepository.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultModelXmlFactory.java,5
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultPluginXmlFactory.java,1
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultRepositoryFactory.java,3
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultToolchainsXmlFactory.java,4
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultVersionParser.java,2
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultVersionRangeResolver.java,4
impl/maven-impl/src/main/java/org/apache/maven/impl/DefaultVersionResolver.java,4
impl/maven-impl/src/main/java/org/apache/maven/impl/ImplUtils.java,1
impl/maven-impl/src/main/java/org/apache/maven/impl/InternalSession.java,5
impl/maven-impl/src/main/java/org/apache/maven/impl/WrapperNode.java,2
impl/maven-support/pom.xml,6
impl/maven-core/src/main/resources/META-INF/maven/extension.xml,4
impl/maven-core/src/test/resources/projects/future-model-version-pom.xml,2
impl/maven-core/src/test/resources/projects/future-schema-model-version-pom.xml,2
impl/maven-impl/src/test/java/org/apache/maven/impl/DefaultModelXmlFactoryTest.java,1
impl/maven-support/src/test/java/org/apache/maven/model/v4/MavenStaxReaderTest.java,1
its/core-it-suite/src/test/resources/mng-7982-transitive-dependency-management/b/pom.xml,2
its/core-it-suite/src/test/resources/mng-7982-transitive-dependency-management/c/pom.xml,2
its/core-it-suite/src/test/resources/mng-7982-transitive-dependency-management/d/pom.xml,2
its/core-it-suite/src/test/resources/mng-7982-transitive-dependency-management/e/pom.xml,2
its/core-it-suite/src/test/resources/mng-7982-transitive-dependency-management/pom.xml,2
its/core-it-suite/src/test/resources/mng-8230-ci-friendly-and-gav/cif-with-project-props/child/pom.xml,2
its/core-it-suite/src/test/resources/mng-8230-ci-friendly-and-gav/cif-with-project-props/pom.xml,2
its/core-it-suite/src/test/resources/mng-8230-ci-friendly-and-gav/cif-with-user-props/child/pom.xml,2
its/core-it-suite/src/test/resources/mng-8230-ci-friendly-and-gav/cif-with-user-props/pom.xml,2
its/core-it-suite/src/test/resources/mng-8230-ci-friendly-and-gav/exp-in-artifactid/pom.xml,2
its/core-it-suite/src/test/resources/mng-8230-ci-friendly-and-gav/exp-in-groupid/pom.xml,2
src/mdo/common.vm,4
impl/maven-cli/src/main/java/org/apache/maven/cling/package-info.java,1
impl/maven-testing/src/main/java/org/apache/maven/api/plugin/testing/stubs/RepositorySystemSupplier.java,4
impl/maven-executor/src/main/java/org/apache/maven/cling/executor/ExecutorHelper.java,2
impl/maven-executor/src/main/java/org/apache/maven/cling/executor/internal/HelperImpl.java,4
impl/maven-executor/src/main/java/org/apache/maven/cling/executor/internal/ToolboxTool.java,4
its/core-it-support/maven-it-helper/src/main/java/org/apache/maven/it/Verifier.java,10
apache-maven/src/site/site.xml,7
api/maven-api-annotations/src/site/site.xml,2
api/maven-api-core/src/site/site.xml,2
api/maven-api-core/src/test/java/org/apache/maven/api/services/RequestImplementationTest.java,3
api/maven-api-core/src/test/java/org/apache/maven/api/services/RequestTraceTest.java,2
api/maven-api-core/src/test/java/org/apache/maven/api/services/SourcesTest.java,3
api/maven-api-di/src/site/site.xml,2
api/maven-api-metadata/src/site/site.xml,2
api/maven-api-model/src/site/site.xml,2
api/maven-api-plugin/src/site/site.xml,2
api/maven-api-plugin/src/test/java/org/apache/maven/api/plugin/descriptor/another/ExtendedPluginDescriptorTest.java,2
api/maven-api-settings/src/site/site.xml,3
api/maven-api-spi/src/site/site.xml,2
api/maven-api-toolchain/src/site/site.xml,2
api/maven-api-xml/src/site/site.xml,2
api/src/site/site.xml,2
compat/maven-artifact/src/site/site.xml,2
compat/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/ComparableVersionTest.java,5
compat/maven-builder-support/src/site/site.xml,2
compat/maven-compat/src/site/site.xml,2
compat/maven-compat/src/test/java/org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,2
compat/maven-compat/src/test/java/org/apache/maven/artifact/repository/MavenArtifactRepositoryTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactResolverTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/artifact/resolver/filter/ScopeArtifactFilterTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/ClasspathArtifactResolver.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/EmptyLifecycleBindingsInjector.java,3
compat/maven-compat/src/test/java/org/apache/maven/project/ProjectClasspathTestType.java,3
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t01/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t02/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t03/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t04/ProjectInheritanceTest.java,2
compat/maven-compat/src/test/java/org/apache/maven/project/inheritance/t05/ProjectInheritanceTest.java,2
